Time (s),Temperature (C),Temperature Error (C),DAC Voltage (%)
1741.068,29.966,-10.034,100
1741.268,30,-10,100
1741.668,30.17,-9.83,100
1741.868,30.271,-9.729,100
1742.068,30.373,-9.627,100
1742.268,30.474,-9.526,100
1742.668,30.712,-9.288,100
1742.868,30.813,-9.187,100
1743.068,30.949,-9.051,100
1743.268,31.084,-8.916,100
1743.668,31.389,-8.611,100
1743.868,31.525,-8.475,100
1744.068,31.661,-8.339,100
1744.268,31.83,-8.17,100
1744.668,32.169,-7.831,100
1744.868,32.305,-7.695,100
1745.068,32.508,-7.492,100
1745.268,32.678,-7.322,100
1745.668,33.05,-6.95,100
1745.868,33.186,-6.814,100
1746.068,33.39,-6.61,100
1746.268,33.559,-6.441,100
1746.668,33.898,-6.102,100
1746.868,34.102,-5.898,100
1747.068,34.305,-5.695,100
1747.268,34.475,-5.525,100
1747.668,34.848,-5.152,100
1747.868,35.085,-4.915,100
1748.068,35.255,-4.745,100
1748.268,35.425,-4.575,100
1748.668,35.832,-4.168,100
1748.868,36.002,-3.998,100
1749.068,36.205,-3.795,100
1749.268,36.409,-3.591,100
1749.668,36.816,-3.184,100
1749.868,36.986,-3.014,100
1750.068,37.19,-2.81,100
1750.468,37.597,-2.403,100
1750.668,37.801,-2.199,91.62393162
1750.868,37.971,-2.029,84.54212454
1751.068,38.174,-1.826,76.06837607
1751.468,38.548,-1.452,60.48840049
1751.668,38.752,-1.248,51.99023199
1751.868,38.921,-1.079,44.93284493
1752.068,39.091,-0.909,37.85103785
1752.468,39.465,-0.535,22.27106227
1752.668,39.635,-0.365,15.21367521
1752.868,39.805,-0.195,8.131868132
1753.068,39.941,-0.059,2.466422466
1753.468,40.213,0.213,-8.84004884
1753.668,40.348,0.348,-14.50549451
1753.868,40.45,0.45,-18.75457875
1754.068,40.518,0.518,-21.58730159
1754.468,40.688,0.688,-28.66910867
1754.668,40.79,0.79,-32.91819292
1754.868,40.858,0.858,-35.75091575
1755.068,40.892,0.892,-37.16727717
1755.468,40.994,0.994,-41.41636142
1755.668,41.028,1.028,-42.83272283
1755.868,41.028,1.028,-42.83272283
1756.068,41.062,1.062,-44.24908425
1756.468,41.028,1.028,-42.83272283
1756.668,41.028,1.028,-42.83272283
1756.868,41.028,1.028,-42.83272283
1757.068,41.028,1.028,-42.83272283
1757.468,40.994,0.994,-41.41636142
1757.668,40.926,0.926,-38.58363858
1757.868,40.892,0.892,-37.16727717
1758.068,40.858,0.858,-35.75091575
1758.468,40.756,0.756,-31.5018315
1758.668,40.722,0.722,-30.08547009
1758.868,40.654,0.654,-27.25274725
1759.068,40.586,0.586,-24.42002442
1759.468,40.484,0.484,-20.17094017
1759.668,40.416,0.416,-17.33821734
1759.868,40.348,0.348,-14.50549451
1760.068,40.281,0.281,-11.67277167
1760.468,40.145,0.145,-6.007326007
1760.668,40.111,0.111,-4.590964591
1760.868,40.043,0.043,-1.758241758
1761.068,39.941,-0.059,2.466422466
1761.468,39.839,-0.161,6.691086691
1761.668,39.771,-0.229,9.523809524
1761.868,39.703,-0.297,12.35653236
1762.068,39.669,-0.331,13.77289377
1762.468,39.533,-0.467,19.43833944
1762.668,39.499,-0.501,20.85470085
1762.868,39.431,-0.569,23.68742369
1763.068,39.397,-0.603,25.1037851
1763.468,39.295,-0.705,29.35286935
1763.668,39.261,-0.739,30.76923077
1763.868,39.227,-0.773,32.18559219
1764.068,39.193,-0.807,33.6019536
1764.468,39.125,-0.875,36.43467643
1764.668,39.125,-0.875,36.43467643
1764.868,39.091,-0.909,37.85103785
1765.068,39.091,-0.909,37.85103785
1765.468,39.057,-0.943,39.26739927
1765.668,39.023,-0.977,40.68376068
1765.868,39.023,-0.977,40.68376068
1766.068,39.023,-0.977,40.68376068
1766.468,39.057,-0.943,39.26739927
1766.668,39.057,-0.943,39.26739927
1766.868,39.023,-0.977,40.68376068
1767.068,39.023,-0.977,40.68376068
1767.468,39.057,-0.943,39.26739927
1767.668,39.057,-0.943,39.26739927
1767.868,39.057,-0.943,39.26739927
1768.068,39.091,-0.909,37.85103785
1768.468,39.159,-0.841,35.01831502
1768.668,39.159,-0.841,35.01831502
1768.868,39.159,-0.841,35.01831502
1769.068,39.193,-0.807,33.6019536
1769.468,39.227,-0.773,32.18559219
1769.668,39.261,-0.739,30.76923077
1769.868,39.261,-0.739,30.76923077
1770.068,39.295,-0.705,29.35286935
1770.468,39.329,-0.671,27.93650794
1770.668,39.363,-0.637,26.52014652
1770.868,39.397,-0.603,25.1037851
1771.268,39.431,-0.569,23.68742369
1771.468,39.431,-0.569,23.68742369
1771.668,39.465,-0.535,22.27106227
1771.868,39.465,-0.535,22.27106227
1772.268,39.499,-0.501,20.85470085
1772.468,39.499,-0.501,20.85470085
1772.668,39.499,-0.501,20.85470085
1772.868,39.533,-0.467,19.43833944
1773.268,39.567,-0.433,18.02197802
1773.468,39.567,-0.433,18.02197802
1773.668,39.567,-0.433,18.02197802
1773.868,39.567,-0.433,18.02197802
1774.268,39.601,-0.399,16.60561661
1774.468,39.601,-0.399,16.60561661
1774.668,39.601,-0.399,16.60561661
1774.868,39.601,-0.399,16.60561661
1775.268,39.601,-0.399,16.60561661
1775.468,39.601,-0.399,16.60561661
1775.668,39.601,-0.399,16.60561661
1775.868,39.567,-0.433,18.02197802
1776.268,39.601,-0.399,16.60561661
