Time (s),Temperature (C),Temperature Error (C),DAC Voltage (%)
1156.268,30.034,-9.966000000000001,100.0
1156.468,30.0,-10.0,100.0
1156.868,30.0,-10.0,100.0
1157.068,30.068,-9.931999999999999,100.0
1157.268,30.068,-9.931999999999999,100.0
1157.468,30.068,-9.931999999999999,100.0
1157.868,30.17,-9.829999999999998,100.0
1158.068,30.237,-9.763000000000002,100.0
1158.268,30.305,-9.695,100.0
1158.468,30.407,-9.593,100.0
1158.868,30.576,-9.424,100.0
1159.068,30.712,-9.288,100.0
1159.268,30.813,-9.187000000000001,100.0
1159.468,30.949,-9.050999999999998,100.0
1159.868,31.186,-8.814,100.0
1160.068,31.322,-8.678,100.0
1160.268,31.491,-8.509,100.0
1160.468,31.627,-8.373000000000001,100.0
1160.868,31.932,-8.068000000000001,100.0
1161.068,32.067,-7.933,100.0
1161.268,32.237,-7.762999999999998,100.0
1161.668,32.576,-7.4239999999999995,100.0
1161.868,32.745,-7.255000000000003,100.0
1162.068,32.915,-7.085000000000001,100.0
1162.268,33.084,-6.915999999999997,100.0
1162.668,33.457,-6.542999999999999,100.0
1162.868,33.627,-6.3729999999999976,100.0
1163.068,33.83,-6.170000000000002,100.0
1163.268,34.0,-6.0,100.0
1163.668,34.373,-5.6270000000000024,100.0
1163.868,34.577,-5.423000000000002,100.0
1164.068,34.746,-5.253999999999998,100.0
1164.268,34.95,-5.049999999999997,100.0
1164.668,35.323,-4.677,100.0
1164.868,35.527,-4.472999999999999,100.0
1165.068,35.73,-4.270000000000003,100.0
1165.268,35.9,-4.100000000000001,100.0
1165.668,36.307,-3.692999999999998,100.0
1165.868,36.511,-3.488999999999997,100.0
1166.068,36.714,-3.2860000000000014,100.0
1166.268,36.884,-3.1159999999999997,100.0
1166.668,37.292,-2.7079999999999984,100.0
1166.868,37.495,-2.5050000000000026,100.0
1167.068,37.699,-2.301000000000002,100.0
1167.468,38.073,-1.9269999999999996,100.0
1167.668,38.276,-1.7239999999999966,100.0
1167.868,38.48,-1.5200000000000031,100.0
1168.068,38.684,-1.3160000000000025,100.0
1168.468,39.091,-0.9089999999999989,77.92429792429792
1168.668,39.261,-0.7389999999999972,64.59096459096459
1168.868,39.465,-0.5349999999999966,48.18070818070818
1169.268,39.873,-0.12700000000000244,14.725274725274724
1169.468,40.043,0.04299999999999926,0.5128205128205128
1169.668,40.246,0.24600000000000222,-16.72771672771673
1170.068,40.586,0.5859999999999985,-46.105006105006105
1170.268,40.722,0.7220000000000013,-58.21733821733822
1170.468,40.858,0.857999999999997,-70.5006105006105
1170.668,40.994,0.9939999999999998,-82.93040293040293
1171.068,41.198,1.1980000000000004,-100.0
1171.268,41.266,1.2659999999999982,-100.0
1171.468,41.334,1.3340000000000032,-100.0
1171.868,41.436,1.436,-100.0
1172.068,41.47,1.4699999999999989,-100.0
1172.268,41.504,1.5039999999999978,-100.0
1172.468,41.504,1.5039999999999978,-100.0
1172.868,41.504,1.5039999999999978,-100.0
1173.068,41.504,1.5039999999999978,-100.0
1173.268,41.47,1.4699999999999989,-100.0
1173.468,41.436,1.436,-100.0
1173.868,41.334,1.3340000000000032,-100.0
1174.068,41.266,1.2659999999999982,-100.0
1174.268,41.198,1.1980000000000004,-100.0
1174.668,41.096,1.0959999999999965,-95.14041514041514
1174.868,41.028,1.0279999999999987,-90.5982905982906
1175.068,40.892,0.892000000000003,-80.24420024420024
1175.268,40.858,0.857999999999997,-78.36385836385837
1175.668,40.654,0.6540000000000035,-62.93040293040293
1175.868,40.586,0.5859999999999985,-57.8998778998779
1176.068,40.45,0.45000000000000284,-47.081807081807085
1176.468,40.281,0.2809999999999988,-33.65079365079365
1176.668,40.179,0.17900000000000205,-25.347985347985347
1176.868,40.077,0.07699999999999818,-16.923076923076923
1177.068,39.975,-0.02499999999999858,-8.4004884004884
1177.468,39.805,-0.19500000000000028,6.031746031746032
1177.668,39.703,-0.29699999999999704,14.847374847374848
1177.868,39.601,-0.3990000000000009,23.785103785103786
1178.268,39.431,-0.5690000000000026,39.0964590964591
1178.468,39.363,-0.6370000000000005,45.44566544566545
1178.668,39.295,-0.7049999999999983,51.89255189255189
1178.868,39.227,-0.7730000000000032,58.38827838827839
1179.268,39.091,-0.9089999999999989,71.64835164835165
1179.468,39.057,-0.9429999999999978,75.53113553113553
1179.668,39.023,-0.9769999999999968,79.41391941391942
1179.868,38.99,-1.009999999999998,83.34554334554335
1180.268,38.921,-1.0790000000000006,91.35531135531136
1180.468,38.921,-1.0790000000000006,92.55189255189255
1180.668,38.955,-1.0450000000000017,90.86691086691087
1180.868,38.99,-1.009999999999998,89.13308913308913
1181.268,39.023,-0.9769999999999968,88.4981684981685
1181.468,39.091,-0.9089999999999989,83.83394383394383
1181.668,39.125,-0.875,81.95360195360195
1182.068,39.227,-0.7730000000000032,75.21367521367522
1182.268,39.329,-0.6709999999999994,67.44810744810745
1182.468,39.397,-0.6030000000000015,62.44200244200244
1182.668,39.465,-0.5349999999999966,57.362637362637365
1183.068,39.635,-0.365000000000002,44.12698412698413
1183.268,39.703,-0.29699999999999704,38.778998778998776
1183.468,39.771,-0.2289999999999992,33.382173382173384
1183.868,39.941,-0.0589999999999975,19.438339438339437
1184.068,40.043,0.04299999999999926,10.891330891330892
1184.268,40.111,0.1109999999999971,5.103785103785103
1184.468,40.179,0.17900000000000205,-0.7326007326007326
