Time (s),Temperature (C),Temperature Error (C),DAC Voltage (%)
1113.468,-7.027,-7.027,100
1113.668,-6.859,-6.859,100
1114.068,-6.491,-6.491,100
1114.268,-6.29,-6.29,100
1114.468,-6.088,-6.088,100
1114.668,-5.887,-5.887,100
1115.068,-5.418,-5.418,100
1115.268,-5.183,-5.183,100
1115.468,-4.982,-4.982,100
1115.668,-4.714,-4.714,100
1116.068,-4.278,-4.278,100
1116.268,-4.01,-4.01,100
1116.468,-3.775,-3.775,100
1116.668,-3.54,-3.54,100
1117.068,-3.037,-3.037,100
1117.268,-2.802,-2.802,100
1117.468,-2.534,-2.534,100
1117.668,-2.265,-2.265,94.38339438
1118.068,-1.796,-1.796,74.7985348
1118.268,-1.527,-1.527,63.61416361
1118.468,-1.292,-1.292,53.82173382
1118.668,-1.024,-1.024,42.63736264
1119.068,-0.52,-0.52,21.66056166
1119.268,-0.285,-0.285,11.86813187
1119.468,-0.05,-0.05,2.075702076
1119.668,0.186,0.186,-7.741147741
1120.068,0.622,0.622,-25.93406593
1120.268,0.824,0.824,-34.33455433
1120.468,1.025,1.025,-42.71062271
1120.668,1.16,1.16,-48.32722833
1121.068,1.496,1.496,-62.31990232
1121.268,1.63,1.63,-67.91208791
1121.468,1.765,1.765,-73.5042735
1121.668,1.865,1.865,-77.7045177
1122.068,2.067,2.067,-86.10500611
1122.268,2.168,2.168,-90.30525031
1122.468,2.235,2.235,-93.11355311
1122.668,2.336,2.336,-97.31379731
1123.068,2.436,2.436,-100
1123.268,2.47,2.47,-100
1123.468,2.503,2.503,-100
1123.668,2.537,2.537,-100
1124.068,2.604,2.604,-100
1124.268,2.604,2.604,-100
1124.468,2.604,2.604,-100
1124.868,2.638,2.638,-100
1125.068,2.604,2.604,-100
1125.268,2.604,2.604,-100
1125.468,2.571,2.571,-100
1125.868,2.571,2.571,-100
1126.068,2.537,2.537,-100
1126.268,2.537,2.537,-100
1126.468,2.503,2.503,-100
1126.868,2.47,2.47,-100
1127.068,2.436,2.436,-100
1127.268,2.403,2.403,-100
1127.468,2.369,2.369,-98.70573871
1127.868,2.302,2.302,-95.8974359
1128.068,2.302,2.302,-95.8974359
1128.268,2.268,2.268,-94.50549451
1128.468,2.201,2.201,-91.6971917
1128.868,2.134,2.134,-88.91330891
1129.068,2.1,2.1,-87.4969475
1129.268,2.1,2.1,-87.4969475
1129.468,2.033,2.033,-84.71306471
1129.868,1.966,1.966,-81.9047619
1130.068,1.932,1.932,-80.51282051
1130.268,1.899,1.899,-79.12087912
1130.468,1.832,1.832,-76.31257631
1130.868,1.798,1.798,-74.92063492
1131.068,1.731,1.731,-72.11233211
1131.268,1.697,1.697,-70.72039072
1131.468,1.664,1.664,-69.3040293
1131.868,1.597,1.597,-66.52014652
1132.068,1.563,1.563,-65.12820513
1132.268,1.529,1.529,-63.71184371
1132.468,1.496,1.496,-62.31990232
1132.868,1.428,1.428,-59.51159951
1133.068,1.395,1.395,-58.11965812
1133.268,1.362,1.362,-56.72771673
1133.468,1.328,1.328,-55.31135531
1133.868,1.294,1.294,-53.91941392
1134.068,1.261,1.261,-52.52747253
1134.268,1.261,1.261,-52.52747253
1134.468,1.227,1.227,-51.11111111
1134.868,1.193,1.193,-49.71916972
1135.068,1.16,1.16,-48.32722833
1135.268,1.126,1.126,-46.91086691
1135.468,1.093,1.093,-45.51892552
1135.868,1.059,1.059,-44.12698413
1136.068,1.059,1.059,-44.12698413
1136.268,1.059,1.059,-44.12698413
1136.468,1.025,1.025,-42.71062271
1136.868,0.992,0.992,-41.31868132
1137.068,0.992,0.992,-41.31868132
1137.268,0.992,0.992,-41.31868132
1137.468,0.992,0.992,-41.31868132
1137.868,0.992,0.992,-41.31868132
1138.068,0.958,0.958,-39.92673993
1138.268,0.958,0.958,-39.92673993
1138.468,0.924,0.924,-38.51037851
1138.868,0.924,0.924,-38.51037851
1139.068,0.958,0.958,-39.92673993
1139.268,0.958,0.958,-39.92673993
1139.468,0.924,0.924,-38.51037851
1139.868,0.958,0.958,-39.92673993
1140.068,0.958,0.958,-39.92673993
1140.268,0.924,0.924,-38.51037851
1140.468,0.924,0.924,-38.51037851
1140.868,0.924,0.924,-38.51037851
1141.068,0.958,0.958,-39.92673993
1141.268,0.958,0.958,-39.92673993
1141.468,0.958,0.958,-39.92673993
1141.868,0.992,0.992,-41.31868132
1142.068,0.992,0.992,-41.31868132
1142.268,0.992,0.992,-41.31868132
1142.468,0.992,0.992,-41.31868132
1142.868,0.992,0.992,-41.31868132
1143.068,1.025,1.025,-42.71062271
1143.268,1.025,1.025,-42.71062271
1143.468,1.025,1.025,-42.71062271
1143.868,1.025,1.025,-42.71062271
1144.068,1.059,1.059,-44.12698413
1144.268,1.059,1.059,-44.12698413
1144.468,1.025,1.025,-42.71062271
1144.868,1.059,1.059,-44.12698413
1145.068,1.059,1.059,-44.12698413
1145.268,1.093,1.093,-45.51892552
1145.668,1.059,1.059,-44.12698413
1145.868,1.093,1.093,-45.51892552
1146.068,1.093,1.093,-45.51892552
1146.268,1.093,1.093,-45.51892552
1146.668,1.093,1.093,-45.51892552
1146.868,1.093,1.093,-45.51892552
1147.068,1.126,1.126,-46.91086691
1147.268,1.093,1.093,-45.51892552
1147.668,1.093,1.093,-45.51892552
1147.868,1.126,1.126,-46.91086691
1148.068,1.126,1.126,-46.91086691
1148.268,1.126,1.126,-46.91086691
1148.668,1.126,1.126,-46.91086691
1148.868,1.126,1.126,-46.91086691
1149.068,1.126,1.126,-46.91086691
1149.268,1.126,1.126,-46.91086691
1149.668,1.126,1.126,-46.91086691
1149.868,1.126,1.126,-46.91086691
1150.068,1.126,1.126,-46.91086691
1150.268,1.126,1.126,-46.91086691
1150.668,1.126,1.126,-46.91086691
1150.868,1.126,1.126,-46.91086691
1151.068,1.126,1.126,-46.91086691
1151.268,1.16,1.16,-48.32722833
1151.668,1.16,1.16,-48.32722833
1151.868,1.16,1.16,-48.32722833
1152.068,1.093,1.093,-45.51892552
1152.268,1.126,1.126,-46.91086691
1152.668,1.126,1.126,-46.91086691
1152.868,1.126,1.126,-46.91086691
1153.068,1.126,1.126,-46.91086691
1153.268,1.126,1.126,-46.91086691
1153.668,1.126,1.126,-46.91086691
1153.868,1.126,1.126,-46.91086691
1154.068,1.126,1.126,-46.91086691
1154.268,1.126,1.126,-46.91086691
1154.668,1.126,1.126,-46.91086691
1154.868,1.126,1.126,-46.91086691
1155.068,1.126,1.126,-46.91086691
1155.268,1.126,1.126,-46.91086691
1155.668,1.126,1.126,-46.91086691
1155.868,1.093,1.093,-45.51892552
1156.068,1.126,1.126,-46.91086691
1156.268,1.126,1.126,-46.91086691
1156.668,1.093,1.093,-45.51892552
1156.868,1.093,1.093,-45.51892552
1157.068,1.093,1.093,-45.51892552
1157.268,1.093,1.093,-45.51892552
1157.468,1.093,1.093,-45.51892552
1157.868,1.126,1.126,-46.91086691
1158.068,1.126,1.126,-46.91086691
1158.268,1.093,1.093,-45.51892552
1158.468,1.093,1.093,-45.51892552
1158.868,1.093,1.093,-45.51892552
1159.068,1.093,1.093,-45.51892552
1159.268,1.093,1.093,-45.51892552
1159.468,1.093,1.093,-45.51892552
1159.868,1.093,1.093,-45.51892552
1160.068,1.093,1.093,-45.51892552
1160.268,1.093,1.093,-45.51892552
1160.468,1.093,1.093,-45.51892552
1160.868,1.093,1.093,-45.51892552
1161.068,1.093,1.093,-45.51892552
1161.268,1.093,1.093,-45.51892552
1161.468,1.093,1.093,-45.51892552
1161.868,1.093,1.093,-45.51892552
1162.068,1.093,1.093,-45.51892552
1162.268,1.093,1.093,-45.51892552
1162.468,1.093,1.093,-45.51892552
1162.868,1.093,1.093,-45.51892552
1163.068,1.093,1.093,-45.51892552
1163.268,1.093,1.093,-45.51892552
1163.468,1.059,1.059,-44.12698413
1163.868,1.059,1.059,-44.12698413
1164.068,1.093,1.093,-45.51892552
1164.268,1.093,1.093,-45.51892552
1164.468,1.093,1.093,-45.51892552
1164.868,1.093,1.093,-45.51892552
1165.068,1.059,1.059,-44.12698413
1165.268,1.059,1.059,-44.12698413
1165.468,1.093,1.093,-45.51892552
1165.868,1.059,1.059,-44.12698413
1166.068,1.093,1.093,-45.51892552
1166.268,1.093,1.093,-45.51892552
1166.468,1.093,1.093,-45.51892552
1166.868,1.059,1.059,-44.12698413
1167.068,1.093,1.093,-45.51892552
1167.268,1.093,1.093,-45.51892552
1167.468,1.093,1.093,-45.51892552
1167.868,1.059,1.059,-44.12698413
1168.068,1.093,1.093,-45.51892552
1168.268,1.093,1.093,-45.51892552
1168.468,1.093,1.093,-45.51892552
1168.868,1.093,1.093,-45.51892552
1169.068,1.093,1.093,-45.51892552
1169.268,1.093,1.093,-45.51892552
1169.468,1.093,1.093,-45.51892552
1169.868,1.093,1.093,-45.51892552
1170.068,1.093,1.093,-45.51892552
1170.268,1.093,1.093,-45.51892552
1170.468,1.093,1.093,-45.51892552
1170.868,1.093,1.093,-45.51892552
1171.068,1.093,1.093,-45.51892552
1171.268,1.093,1.093,-45.51892552
1171.468,1.093,1.093,-45.51892552
1171.868,1.093,1.093,-45.51892552
1172.068,1.093,1.093,-45.51892552
1172.268,1.093,1.093,-45.51892552
1172.668,1.093,1.093,-45.51892552
1172.868,1.093,1.093,-45.51892552
1173.068,1.093,1.093,-45.51892552
1173.268,1.093,1.093,-45.51892552
1173.668,1.126,1.126,-46.91086691
1173.868,1.093,1.093,-45.51892552
1174.068,1.093,1.093,-45.51892552
1174.268,1.093,1.093,-45.51892552
