Time (s),Temperature (C),Temperature Error (C),DAC Voltage (%)
1165.468,10.14,-9.86,100
1165.668,10.241,-9.759,100
1166.068,10.375,-9.625,100
1166.268,10.476,-9.524,100
1166.468,10.577,-9.423,100
1166.668,10.712,-9.288,100
1167.068,10.982,-9.018,100
1167.268,11.116,-8.884,100
1167.468,11.285,-8.715,100
1167.668,11.487,-8.513,100
1168.068,11.79,-8.21,100
1168.268,11.992,-8.008,100
1168.468,12.194,-7.806,100
1168.868,12.599,-7.401,100
1169.068,12.801,-7.199,100
1169.268,12.97,-7.03,100
1169.668,13.408,-6.592,100
1169.868,13.644,-6.356,100
1170.068,13.88,-6.12,100
1170.268,14.082,-5.918,100
1170.668,14.521,-5.479,100
1170.868,14.757,-5.243,100
1171.068,14.993,-5.007,100
1171.468,15.498,-4.502,100
1171.668,15.735,-4.265,100
1171.868,15.971,-4.029,100
1172.068,16.207,-3.793,100
1172.468,16.679,-3.321,100
1172.668,16.949,-3.051,100
1172.868,17.186,-2.814,100
1173.268,17.692,-2.308,97.43589744
1173.468,17.928,-2.072,88.74236874
1173.668,18.198,-1.802,78.46153846
1174.068,18.671,-1.329,60.36630037
1174.268,18.941,-1.059,49.69474969
1174.468,19.143,-0.857,41.73382173
1174.668,19.414,-0.586,30.79365079
1175.068,19.853,-0.147,12.77167277
1175.268,20.055,0.055,4.297924298
1175.668,20.528,0.528,-15.84859585
1175.868,20.697,0.697,-23.27228327
1176.068,20.866,0.866,-30.76923077
1176.268,21.035,1.035,-38.38827839
1176.668,21.373,1.373,-53.89499389
1176.868,21.508,1.508,-60.34188034
1177.068,21.643,1.643,-66.88644689
1177.468,21.846,1.846,-77.31379731
1177.668,21.947,1.947,-82.61294261
1177.868,22.015,2.015,-86.52014652
1178.068,22.082,2.082,-90.5006105
1178.468,22.184,2.184,-97.06959707
1178.668,22.252,2.252,-100
1178.868,22.252,2.252,-100
1179.068,22.285,2.285,-100
1179.468,22.285,2.285,-100
1179.668,22.285,2.285,-100
1179.868,22.285,2.285,-100
1180.268,22.252,2.252,-100
1180.468,22.217,2.217,-100
1180.668,22.217,2.217,-100
1181.068,22.116,2.116,-100
1181.268,22.082,2.082,-100
1181.468,22.049,2.049,-100
1181.868,21.913,1.913,-100
1182.068,21.88,1.88,-100
1182.268,21.812,1.812,-100
1182.468,21.744,1.744,-100
1182.868,21.609,1.609,-98.38827839
1183.068,21.542,1.542,-96.41025641
1183.268,21.474,1.474,-94.40781441
1183.668,21.305,1.305,-88.84004884
1183.868,21.238,1.238,-86.69108669
1184.068,21.17,1.17,-84.51770452
1184.268,21.069,1.069,-80.9035409
1184.668,20.9,0.9,-74.8962149
1184.868,20.832,0.832,-72.55189255
1185.068,20.731,0.731,-68.71794872
1185.468,20.562,0.562,-62.34432234
1185.668,20.494,0.494,-59.8046398
1185.868,20.427,0.427,-57.24053724
1186.068,20.325,0.325,-53.18681319
1186.468,20.156,0.156,-46.37362637
1186.668,20.089,0.089,-43.61416361
1186.868,20.021,0.021,-40.80586081
1187.068,19.92,-0.08,-36.53235653
1187.468,19.785,-0.215,-30.72039072
1187.668,19.717,-0.283,-27.74114774
1187.868,19.616,-0.384,-23.2967033
1188.068,19.582,-0.418,-21.68498168
1188.468,19.414,-0.586,-14.04151404
1188.668,19.38,-0.62,-12.28327228
1188.868,19.312,-0.688,-9.084249084
1189.268,19.177,-0.823,-2.588522589
1189.468,19.11,-0.89,0.683760684
1189.668,19.11,-0.89,1.172161172
1189.868,19.042,-0.958,4.517704518
1190.268,18.975,-1.025,8.449328449
1190.468,18.941,-1.059,10.45177045
1190.668,18.873,-1.127,13.87057387
1190.868,18.873,-1.127,14.50549451
1191.068,18.84,-1.16,16.53235653
1191.468,18.806,-1.194,19.26739927
1191.668,18.806,-1.194,19.92673993
1191.868,18.772,-1.228,22.002442
1192.268,18.772,-1.228,23.34554335
1192.468,18.772,-1.228,24.02930403
1192.668,18.772,-1.228,24.68864469
1192.868,18.772,-1.228,25.37240537
1193.268,18.806,-1.194,25.2991453
1193.468,18.806,-1.194,25.95848596
1193.668,18.84,-1.16,25.17704518
1194.068,18.873,-1.127,25.03052503
1194.268,18.907,-1.093,24.22466422
1194.468,18.941,-1.059,23.41880342
1194.668,18.975,-1.025,22.56410256
1195.068,19.042,-0.958,20.80586081
1195.268,19.076,-0.924,19.92673993
1195.468,19.11,-0.89,18.998779
1195.668,19.143,-0.857,18.07081807
1196.068,19.245,-0.755,14.7008547
1196.268,19.279,-0.721,13.67521368
1196.468,19.312,-0.688,12.64957265
1196.668,19.346,-0.654,11.5995116
1197.068,19.447,-0.553,8.034188034
1197.268,19.447,-0.553,8.327228327
1197.468,19.515,-0.485,5.787545788
1197.668,19.582,-0.418,3.199023199
1198.068,19.616,-0.384,2.246642247
1198.268,19.684,-0.316,-0.390720391
1198.468,19.684,-0.316,-0.21978022
1198.868,19.785,-0.215,-4.175824176
1199.068,19.785,-0.215,-4.053724054
1199.268,19.819,-0.181,-5.372405372
1199.668,19.886,-0.114,-8.034188034
1199.868,19.92,-0.08,-9.401709402
1200.068,19.92,-0.08,-9.352869353
1200.268,19.954,-0.046,-10.74481074
1200.668,19.988,-0.012,-12.13675214
1200.868,20.021,0.021,-13.55311355
1201.068,20.021,0.021,-13.55311355
1201.268,20.055,0.055,-14.99389499
1201.668,20.055,0.055,-15.06715507
1201.868,20.055,0.055,-15.09157509
1202.068,20.089,0.089,-16.53235653
1202.268,20.055,0.055,-15.16483516
1202.668,20.089,0.089,-16.67887668
1202.868,20.089,0.089,-16.72771673
1203.068,20.089,0.089,-16.77655678
1203.268,20.089,0.089,-16.82539683
1203.668,20.089,0.089,-16.92307692
1203.868,20.089,0.089,-16.97191697
1204.068,20.089,0.089,-17.02075702
1204.268,20.055,0.055,-15.62881563
1204.668,20.055,0.055,-15.7020757
1204.868,20.055,0.055,-15.72649573
1205.068,20.055,0.055,-15.75091575
1205.268,20.055,0.055,-15.7997558
1205.668,20.021,0.021,-14.40781441
1205.868,19.988,-0.012,-12.99145299
1206.068,20.021,0.021,-14.40781441
1206.268,19.988,-0.012,-12.99145299
1206.668,19.954,-0.046,-11.55067155
1206.868,19.954,-0.046,-11.52625153
1207.068,19.92,-0.08,-10.08547009
1207.268,19.92,-0.08,-10.03663004
1207.668,19.92,-0.08,-9.938949939
1207.868,19.886,-0.114,-8.473748474
1208.068,19.853,-0.147,-7.008547009
1208.268,19.886,-0.114,-8.327228327
1208.668,19.853,-0.147,-6.764346764
1208.868,19.819,-0.181,-5.25030525
1209.068,19.819,-0.181,-5.152625153
1209.468,19.819,-0.181,-4.957264957
1209.668,19.819,-0.181,-4.85958486
1209.868,19.785,-0.215,-3.345543346
1210.068,19.785,-0.215,-3.223443223
1210.468,19.751,-0.249,-1.562881563
1210.668,19.785,-0.215,-2.832722833
1210.868,19.751,-0.249,-1.294261294
1211.068,19.751,-0.249,-1.172161172
1211.468,19.751,-0.249,-0.903540904
1211.668,19.751,-0.249,-0.757020757
1211.868,19.751,-0.249,-0.610500611
1212.068,19.751,-0.249,-0.488400488
1212.468,19.751,-0.249,-0.21978022
1212.668,19.751,-0.249,-0.073260073
1212.868,19.751,-0.249,0.048840049
1213.068,19.717,-0.283,1.611721612
1213.468,19.751,-0.249,0.488400488
1213.668,19.751,-0.249,0.634920635
1213.868,19.751,-0.249,0.757020757
1214.068,19.751,-0.249,0.903540904
1214.468,19.751,-0.249,1.147741148
1214.668,19.785,-0.215,-0.097680098
1214.868,19.751,-0.249,1.416361416
1215.068,19.785,-0.215,0.122100122
1215.468,19.785,-0.215,0.366300366
1215.668,19.785,-0.215,0.488400488
1215.868,19.785,-0.215,0.586080586
1216.068,19.819,-0.181,-0.683760684
1216.468,19.819,-0.181,-0.488400488
1216.668,19.819,-0.181,-0.390720391
1216.868,19.819,-0.181,-0.293040293
1217.068,19.886,-0.114,-3.052503053
1217.468,19.853,-0.147,-1.48962149
1217.668,19.853,-0.147,-1.391941392
1217.868,19.886,-0.114,-2.735042735
1218.068,19.886,-0.114,-2.686202686
1218.468,19.886,-0.114,-2.53968254
1218.668,19.886,-0.114,-2.490842491
1218.868,19.92,-0.08,-3.858363858
1219.068,19.92,-0.08,-3.80952381
1219.468,19.954,-0.046,-5.152625153
1219.668,19.954,-0.046,-5.128205128
1219.868,19.954,-0.046,-5.103785104
1220.068,19.954,-0.046,-5.079365079
1220.468,19.954,-0.046,-5.030525031
1220.668,19.954,-0.046,-4.981684982
1220.868,19.954,-0.046,-4.957264957
1221.268,19.988,-0.012,-6.373626374
1221.468,19.954,-0.046,-4.932844933
1221.668,19.954,-0.046,-4.908424908
1221.868,19.988,-0.012,-6.3003663
1222.268,19.988,-0.012,-6.3003663
1222.468,19.988,-0.012,-6.275946276
1222.668,19.988,-0.012,-6.275946276
1222.868,19.988,-0.012,-6.275946276
1223.268,19.988,-0.012,-6.251526252
1223.468,19.988,-0.012,-6.251526252
1223.668,20.021,0.021,-7.667887668
1223.868,19.988,-0.012,-6.251526252
1224.268,20.021,0.021,-7.667887668
1224.468,20.021,0.021,-7.667887668
1224.668,19.988,-0.012,-6.275946276
1225.068,19.988,-0.012,-6.251526252
1225.268,19.988,-0.012,-6.251526252
1225.468,19.954,-0.046,-4.810744811
1225.668,19.988,-0.012,-6.227106227
1226.068,19.988,-0.012,-6.202686203
1226.268,19.988,-0.012,-6.202686203
1226.468,19.988,-0.012,-6.178266178
