Time (s),Temperature (C),Temperature Error (C),DAC Voltage (%)
734.468,0.488,0.488,-40.68376068376068
734.668,0.488,0.488,-40.68376068376068
734.868,0.488,0.488,-40.68376068376068
735.068,0.488,0.488,-40.68376068376068
735.468,0.488,0.488,-40.68376068376068
735.668,0.488,0.488,-40.68376068376068
735.868,0.488,0.488,-40.68376068376068
736.268,0.488,0.488,-40.68376068376068
736.468,0.522,0.522,-43.46764346764347
736.668,0.488,0.488,-40.68376068376068
736.868,0.488,0.488,-40.68376068376068
737.268,0.488,0.488,-40.68376068376068
737.468,0.488,0.488,-40.68376068376068
737.668,0.488,0.488,-40.68376068376068
737.868,0.488,0.488,-40.68376068376068
738.268,0.488,0.488,-40.68376068376068
738.468,0.488,0.488,-40.68376068376068
738.668,0.488,0.488,-40.68376068376068
738.868,0.488,0.488,-40.68376068376068
739.268,0.488,0.488,-40.68376068376068
739.468,0.488,0.488,-40.68376068376068
739.668,0.488,0.488,-40.68376068376068
739.868,0.488,0.488,-40.68376068376068
740.268,0.488,0.488,-40.68376068376068
740.468,0.488,0.488,-40.68376068376068
740.668,0.488,-9.512,-40.68376068376068
740.868,0.488,-9.512,100.0
741.268,0.488,-9.512,100.0
741.468,0.488,-9.512,100.0
741.668,0.522,-9.478,100.0
741.868,0.555,-9.445,100.0
742.268,0.622,-9.378,100.0
742.468,0.723,-9.277,100.0
742.668,0.79,-9.21,100.0
742.868,0.891,-9.109,100.0
743.268,1.093,-8.907,100.0
743.468,1.227,-8.773,100.0
743.668,1.362,-8.638,100.0
743.868,1.496,-8.504,100.0
744.268,1.798,-8.202,100.0
744.468,2.0,-8.0,100.0
744.668,2.201,-7.7989999999999995,100.0
744.868,2.369,-7.631,100.0
745.268,2.739,-7.261,100.0
745.468,2.94,-7.0600000000000005,100.0
745.668,3.176,-6.824,100.0
745.868,3.377,-6.623,100.0
746.268,3.814,-6.186,100.0
746.468,4.05,-5.95,100.0
746.668,4.251,-5.749,100.0
746.868,4.486,-5.514,100.0
747.268,4.957,-5.043,100.0
747.468,5.193,-4.807,100.0
747.668,5.462,-4.538,100.0
747.868,5.664,-4.336,100.0
748.268,6.202,-3.798,100.0
748.468,6.437,-3.5629999999999997,100.0
748.668,6.706,-3.2939999999999996,100.0
749.068,7.211,-2.7889999999999997,100.0
749.268,7.48,-2.5199999999999996,100.0
749.468,7.716,-2.284,100.0
749.668,7.985,-2.0149999999999997,100.0
750.068,8.523,-1.4770000000000003,100.0
