Time (s),Temperature (C),Temperature Error (C),DAC Voltage (%)
853.868,10.005,0.005000000000000782,-21.855921855921856
854.068,10.005,0.005000000000000782,-21.855921855921856
854.468,10.005,0.005000000000000782,-21.88034188034188
854.668,10.005,0.005000000000000782,-21.88034188034188
854.868,10.005,0.005000000000000782,-21.88034188034188
855.068,10.005,0.005000000000000782,-21.88034188034188
855.468,10.005,0.005000000000000782,-21.904761904761905
855.668,10.005,0.005000000000000782,-21.904761904761905
855.868,10.005,0.005000000000000782,-21.904761904761905
856.068,10.005,0.005000000000000782,-21.92918192918193
856.468,10.005,0.005000000000000782,-21.92918192918193
856.668,10.005,0.005000000000000782,-21.92918192918193
856.868,9.971,-0.028999999999999915,-19.096459096459096
857.268,10.005,0.005000000000000782,-21.904761904761905
857.468,10.005,0.005000000000000782,-21.92918192918193
857.668,9.971,-0.028999999999999915,-19.072039072039072
857.868,10.005,0.005000000000000782,-21.88034188034188
858.268,9.971,-0.028999999999999915,-19.072039072039072
858.468,10.005,0.005000000000000782,-21.88034188034188
858.668,10.005,0.005000000000000782,-21.88034188034188
858.868,10.005,0.005000000000000782,-21.88034188034188
859.268,10.005,0.005000000000000782,-21.88034188034188
859.468,9.971,-0.028999999999999915,-19.047619047619047
859.668,10.005,0.005000000000000782,-21.855921855921856
859.868,9.971,-0.028999999999999915,-19.023199023199023
860.268,10.005,0.005000000000000782,-21.807081807081808
860.468,10.005,0.005000000000000782,-21.807081807081808
860.668,10.005,0.005000000000000782,-21.807081807081808
861.068,10.005,0.005000000000000782,-21.831501831501832
861.268,10.005,0.005000000000000782,-21.831501831501832
861.468,10.005,0.005000000000000782,-21.831501831501832
861.668,10.005,0.005000000000000782,-21.855921855921856
862.068,9.971,-0.028999999999999915,-19.023199023199023
862.268,9.971,-0.028999999999999915,-18.974358974358974
862.468,10.005,0.005000000000000782,-21.782661782661783
862.668,10.005,0.005000000000000782,-21.807081807081808
863.068,10.005,0.005000000000000782,-21.807081807081808
