Time (s),Temperature (C),Temperature Error (C),DAC Voltage (%)
717.068,-0.017,-0.017,-41.48962148962149
717.468,-0.017,-0.017,-41.44078144078144
717.668,0.018,0.018,-44.37118437118437
717.868,-0.017,-0.017,-41.44078144078144
718.268,0.018,0.018,-44.346764346764346
718.468,-0.017,-0.017,-41.44078144078144
718.668,0.018,0.018,-44.346764346764346
718.868,-0.017,-0.017,-41.44078144078144
719.268,-0.017,-0.017,-41.44078144078144
719.468,0.018,0.018,-44.346764346764346
719.668,0.018,0.018,-44.37118437118437
720.068,-0.017,-0.017,-41.46520146520147
720.268,-0.017,-0.017,-41.46520146520147
720.468,0.018,0.018,-44.37118437118437
720.668,0.018,0.018,-44.395604395604394
721.068,0.018,0.018,-44.395604395604394
721.268,0.018,0.018,-44.42002442002442
721.468,0.018,0.018,-44.44444444444444
721.868,-0.017,-0.017,-41.514041514041516
722.068,-0.017,-0.017,-41.48962148962149
722.268,0.018,0.018,-44.395604395604394
722.468,-0.017,-0.017,-41.48962148962149
722.668,0.018,0.018,-44.395604395604394
723.068,0.018,0.018,-44.395604395604394
723.268,0.018,0.018,-44.42002442002442
723.468,0.018,0.018,-44.44444444444444
723.668,0.018,0.018,-44.46886446886447
724.068,-0.017,-0.017,-41.562881562881564
724.268,0.018,0.018,-44.49328449328449
724.468,0.018,0.018,-44.517704517704516
724.868,-0.017,-0.017,-41.562881562881564
725.068,-0.017,-0.017,-41.562881562881564
725.268,-0.017,-0.017,-41.53846153846154
725.468,-0.017,-0.017,-41.514041514041516
725.868,-0.017,-0.017,-41.48962148962149
726.068,-0.017,-0.017,-41.46520146520147
726.268,-0.017,-0.017,-41.44078144078144
726.668,-0.017,-0.017,-41.41636141636142
726.868,-0.017,-0.017,-41.391941391941394
727.068,-0.017,-0.017,-41.36752136752137
727.268,-0.017,-0.017,-41.343101343101345
727.668,-0.017,-0.017,-41.31868131868132
727.868,-0.017,-0.017,-41.2942612942613
728.068,-0.017,-0.017,-41.26984126984127
728.268,-0.017,-0.017,-41.26984126984127
728.668,-0.017,-0.017,-41.221001221001224
728.868,-0.017,-0.017,-41.1965811965812
729.068,-0.017,-0.017,-41.1965811965812
729.468,-0.017,-0.017,-41.1965811965812
729.668,0.018,0.018,-44.1025641025641
729.868,-0.017,-0.017,-41.1965811965812
730.068,-0.017,-0.017,-41.172161172161175
730.468,0.018,0.018,-44.1025641025641
730.668,0.018,0.018,-44.12698412698413
730.868,0.018,0.018,-44.15140415140415
731.268,-0.017,-0.017,-41.24542124542125
731.468,0.018,0.018,-44.175824175824175
731.668,0.018,0.018,-44.2002442002442
731.868,0.018,0.018,-44.2002442002442
732.268,0.018,0.018,-44.224664224664224
732.468,0.018,0.018,-44.224664224664224
732.668,0.018,0.018,-44.24908424908425
732.868,-0.017,-0.017,-41.343101343101345
733.268,0.018,0.018,-44.24908424908425
733.468,0.018,0.018,-44.24908424908425
733.668,0.018,0.018,-44.27350427350427
734.068,0.018,0.018,-44.27350427350427
734.268,-0.017,-0.017,-41.36752136752137
734.468,0.018,0.018,-44.27350427350427
734.668,0.018,0.018,-44.2979242979243
735.068,-0.017,-0.017,-41.36752136752137
735.268,0.018,0.018,-44.27350427350427
735.468,-0.017,-0.017,-41.36752136752137
735.868,-0.017,-0.017,-41.343101343101345
736.068,-0.017,-0.017,-41.31868131868132
736.268,-0.017,-0.017,-41.2942612942613
736.468,0.018,0.018,-44.2002442002442
736.868,-0.017,-0.017,-41.31868131868132
737.068,0.018,0.018,-44.224664224664224
737.268,-0.017,-0.017,-41.31868131868132
737.668,-0.017,-0.017,-41.2942612942613
737.868,-0.017,-0.017,-41.26984126984127
738.068,-0.017,-0.017,-41.24542124542125
738.268,-0.017,-0.017,-41.221001221001224
738.668,-0.017,-0.017,-41.1965811965812
738.868,0.018,0.018,-44.1025641025641
739.068,-0.017,-0.017,-41.1965811965812
739.468,-0.017,-0.017,-41.14774114774115
739.668,-0.017,-0.017,-41.14774114774115
739.868,0.018,0.018,-44.05372405372405
740.068,-0.017,-0.017,-41.14774114774115
740.468,0.018,0.018,-44.07814407814408
740.668,0.018,0.018,-44.1025641025641
740.868,0.018,0.018,-44.12698412698413
741.268,0.018,0.018,-44.12698412698413
741.468,-0.017,-0.017,-41.1965811965812
741.668,0.018,0.018,-44.12698412698413
742.068,0.018,0.018,-44.15140415140415
742.268,-0.017,-10.017,-41.24542124542125
742.468,-0.017,-10.017,100.0
742.668,0.018,-9.982,100.0
743.068,-0.017,-10.017,100.0
743.268,0.018,-9.982,100.0
743.468,0.052,-9.948,100.0
743.668,0.085,-9.915,100.0
744.068,0.219,-9.781,100.0
744.268,0.287,-9.713,100.0
744.468,0.354,-9.646,100.0
744.668,0.488,-9.512,100.0
745.068,0.723,-9.277,100.0
745.268,0.858,-9.142,100.0
745.468,1.025,-8.975,100.0
745.868,1.328,-8.672,100.0
746.068,1.496,-8.504,100.0
746.268,1.664,-8.336,100.0
746.468,1.865,-8.135,100.0
746.868,2.268,-7.732,100.0
747.068,2.47,-7.529999999999999,100.0
747.268,2.672,-7.327999999999999,100.0
747.668,3.108,-6.8919999999999995,100.0
747.868,3.31,-6.6899999999999995,100.0
748.068,3.545,-6.455,100.0
748.268,3.781,-6.218999999999999,100.0
748.668,4.251,-5.749,100.0
748.868,4.486,-5.514,100.0
749.068,4.722,-5.278,100.0
749.468,5.26,-4.74,100.0
749.668,5.495,-4.505,100.0
749.868,5.731,-4.269,100.0
750.068,6.0,-4.0,100.0
750.468,6.504,-3.4960000000000004,100.0
750.668,6.774,-3.226,100.0
750.868,7.009,-2.9909999999999997,100.0
751.268,7.547,-2.4530000000000003,100.0
751.468,7.817,-2.183,100.0
751.668,8.086,-1.9139999999999997,100.0
751.868,8.355,-1.6449999999999996,100.0
752.268,8.894,-1.1059999999999999,93.38217338217338
752.468,9.163,-0.8369999999999997,71.84371184371184
752.668,9.433,-0.5670000000000002,50.03663003663004
752.868,9.702,-0.29800000000000004,27.912087912087912
753.268,10.241,0.24099999999999966,-17.19169719169719
753.468,10.51,0.5099999999999998,-40.195360195360195
753.668,10.746,0.7460000000000004,-60.65934065934066
754.068,11.217,1.2170000000000005,-100.0
754.268,11.453,1.4529999999999994,-100.0
754.468,11.622,1.6219999999999999,-100.0
754.668,11.824,1.8239999999999998,-100.0
755.068,12.127,2.1270000000000007,-100.0
755.268,12.296,2.2959999999999994,-100.0
755.468,12.397,2.3970000000000002,-100.0
755.668,12.532,2.532,-100.0
756.068,12.734,2.734,-100.0
756.268,12.801,2.801,-100.0
756.468,12.869,2.8689999999999998,-100.0
756.868,12.97,2.9700000000000006,-100.0
757.068,13.003,3.003,-100.0
757.268,13.037,3.037000000000001,-100.0
757.468,13.104,3.103999999999999,-100.0
757.868,13.104,3.103999999999999,-100.0
758.068,13.104,3.103999999999999,-100.0
758.268,13.104,3.103999999999999,-100.0
758.668,13.104,3.103999999999999,-100.0
758.868,13.071,3.0709999999999997,-100.0
759.068,13.071,3.0709999999999997,-100.0
759.268,13.037,3.037000000000001,-100.0
759.668,13.003,3.003,-100.0
759.868,12.97,2.9700000000000006,-100.0
760.068,12.936,2.936,-100.0
760.268,12.902,2.9019999999999992,-100.0
760.668,12.801,2.801,-100.0
760.868,12.767,2.7669999999999995,-100.0
761.068,12.734,2.734,-100.0
761.468,12.633,2.632999999999999,-100.0
761.668,12.565,2.5649999999999995,-100.0
761.868,12.532,2.532,-100.0
762.068,12.498,2.4979999999999993,-100.0
762.468,12.363,2.3629999999999995,-100.0
762.668,12.296,2.2959999999999994,-100.0
762.868,12.228,2.2279999999999998,-100.0
763.068,12.161,2.1609999999999996,-100.0
763.468,12.06,2.0600000000000005,-100.0
763.668,11.959,1.9589999999999996,-100.0
763.868,11.891,1.891,-100.0
764.268,11.756,1.7560000000000002,-100.0
764.468,11.689,1.689,-100.0
764.668,11.622,1.6219999999999999,-100.0
764.868,11.554,1.5540000000000003,-100.0
765.268,11.42,1.42,-100.0
765.468,11.352,1.3520000000000003,-100.0
765.668,11.251,1.2509999999999994,-100.0
766.068,11.116,1.1159999999999997,-94.23687423687424
766.268,11.083,1.0830000000000002,-92.62515262515262
766.468,10.982,0.9819999999999993,-85.2991452991453
766.668,10.881,0.8810000000000002,-77.82661782661782
767.068,10.746,0.7460000000000004,-68.32722832722833
767.268,10.679,0.6790000000000003,-63.46764346764347
767.468,10.611,0.6110000000000007,-58.51037851037851
767.868,10.476,0.47600000000000087,-48.4004884004884
768.068,10.409,0.4090000000000007,-43.24786324786325
768.268,10.342,0.3420000000000005,-37.997557997558
768.468,10.274,0.27399999999999913,-32.698412698412696
768.868,10.14,0.14000000000000057,-21.831501831501832
769.068,10.106,0.10599999999999987,-19.145299145299145
769.268,10.039,0.0389999999999997,-13.577533577533577
769.468,9.971,-0.028999999999999915,-7.936507936507937
769.868,9.904,-0.09600000000000009,-2.148962148962149
770.068,9.837,-0.16300000000000026,3.614163614163614
770.268,9.803,-0.19699999999999918,6.642246642246643
770.668,9.736,-0.26399999999999935,12.796092796092797
770.868,9.702,-0.29800000000000004,15.921855921855922
771.068,9.702,-0.29800000000000004,16.23931623931624
771.268,9.668,-0.33200000000000074,19.413919413919412
771.668,9.668,-0.33200000000000074,20.146520146520146
771.868,9.668,-0.33200000000000074,20.512820512820515
772.068,9.702,-0.29800000000000004,18.046398046398046
772.268,9.668,-0.33200000000000074,21.196581196581196
772.668,9.736,-0.26399999999999935,16.214896214896214
772.868,9.736,-0.26399999999999935,16.50793650793651
773.068,9.769,-0.23099999999999987,13.943833943833944
773.268,9.803,-0.19699999999999918,11.355311355311356
773.668,9.87,-0.13000000000000078,6.105006105006105
773.868,9.904,-0.09600000000000009,3.4188034188034186
774.068,9.904,-0.09600000000000009,3.5164835164835164
774.468,10.005,0.005000000000000782,-4.835164835164835
774.668,10.039,0.0389999999999997,-7.6923076923076925
774.868,10.106,0.10599999999999987,-13.431013431013431
775.068,10.14,0.14000000000000057,-16.385836385836384
775.468,10.207,0.20700000000000074,-22.417582417582416
775.668,10.241,0.24099999999999966,-25.494505494505493
775.868,10.308,0.30799999999999983,-31.45299145299145
776.268,10.342,0.3420000000000005,-34.969474969474966
776.468,10.375,0.375,-38.19291819291819
776.668,10.409,0.4090000000000007,-41.44078144078144
776.868,10.409,0.4090000000000007,-41.88034188034188
777.268,10.443,0.4429999999999996,-45.714285714285715
777.468,10.476,0.47600000000000087,-49.03540903540904
777.668,10.51,0.5099999999999998,-52.405372405372404
777.868,10.51,0.5099999999999998,-52.967032967032964
778.268,10.544,0.5440000000000005,-56.92307692307692
778.468,10.51,0.5099999999999998,-54.676434676434674
778.668,10.51,0.5099999999999998,-55.23809523809524
779.068,10.51,0.5099999999999998,-56.36141636141636
779.268,10.476,0.47600000000000087,-54.09035409035409
779.468,10.51,0.5099999999999998,-57.43589743589744
779.868,10.443,0.4429999999999996,-52.84493284493284
780.068,10.443,0.4429999999999996,-53.333333333333336
780.268,10.409,0.4090000000000007,-50.96459096459096
780.468,10.409,0.4090000000000007,-51.42857142857143
780.868,10.342,0.3420000000000005,-46.59340659340659
781.068,10.342,0.3420000000000005,-46.98412698412698
781.268,10.308,0.30799999999999983,-44.517704517704516
781.668,10.241,0.24099999999999966,-39.462759462759465
781.868,10.207,0.20700000000000074,-36.898656898656895
782.068,10.207,0.20700000000000074,-37.11843711843712
782.268,10.173,0.17300000000000004,-34.505494505494504
782.468,10.14,0.14000000000000057,-31.843711843711844
782.868,10.106,0.10599999999999987,-29.255189255189254
783.068,10.072,0.07199999999999918,-26.544566544566546
