Time (s),Temperature (C),Temperature Error (C),DAC Voltage (%)
1620.468,20.258,-9.742,100
1620.668,20.292,-9.708,100
1620.868,20.359,-9.641,100
1621.268,20.562,-9.438,100
1621.468,20.663,-9.337,100
1621.668,20.731,-9.269,100
1621.868,20.9,-9.1,100
1622.268,21.136,-8.864,100
1622.468,21.271,-8.729,100
1622.668,21.44,-8.56,100
1622.868,21.576,-8.424,100
1623.268,21.913,-8.087,100
1623.468,22.082,-7.918,100
1623.668,22.285,-7.715,100
1623.868,22.42,-7.58,100
1624.268,22.792,-7.208,100
1624.468,22.995,-7.005,100
1624.668,23.198,-6.802,100
1624.868,23.367,-6.633,100
1625.268,23.773,-6.227,100
1625.468,24.009,-5.991,100
1625.668,24.179,-5.821,100
1625.868,24.381,-5.619,100
1626.268,24.821,-5.179,100
1626.468,25.024,-4.976,100
1626.668,25.261,-4.739,100
1626.868,25.464,-4.536,100
1627.268,25.87,-4.13,100
1627.468,26.073,-3.927,100
1627.668,26.31,-3.69,100
1627.868,26.513,-3.487,100
1628.268,26.953,-3.047,100
1628.468,27.19,-2.81,100
1628.668,27.393,-2.607,100
1628.868,27.596,-2.404,100
1629.268,28.036,-1.964,81.83150183
1629.468,28.273,-1.727,71.94139194
1629.668,28.476,-1.524,63.49206349
1629.868,28.713,-1.287,53.6019536
1630.268,29.12,-0.88,36.67887668
1630.468,29.323,-0.677,28.20512821
1630.668,29.56,-0.44,18.33943834
1630.868,29.695,-0.305,12.67399267
1631.268,30.102,0.102,-4.224664225
1631.468,30.271,0.271,-11.28205128
1631.668,30.407,0.407,-16.92307692
1631.868,30.542,0.542,-22.58852259
1632.268,30.813,0.813,-33.87057387
1632.468,30.949,0.949,-39.53601954
1632.668,31.051,1.051,-43.76068376
1632.868,31.152,1.152,-47.98534799
1633.268,31.288,1.288,-53.65079365
1633.468,31.356,1.356,-56.45909646
1633.668,31.423,1.423,-59.29181929
1633.868,31.457,1.457,-60.70818071
1634.268,31.525,1.525,-63.54090354
1634.468,31.559,1.559,-64.93284493
1634.668,31.559,1.559,-64.93284493
1634.868,31.559,1.559,-64.93284493
1635.268,31.559,1.559,-64.93284493
1635.468,31.525,1.525,-63.54090354
1635.668,31.525,1.525,-63.54090354
1635.868,31.491,1.491,-62.12454212
1636.268,31.389,1.389,-57.87545788
1636.468,31.356,1.356,-56.45909646
1636.668,31.322,1.322,-55.06715507
1636.868,31.288,1.288,-53.65079365
1637.268,31.152,1.152,-47.98534799
1637.468,31.118,1.118,-46.59340659
1637.668,31.051,1.051,-43.76068376
1637.868,30.983,0.983,-40.92796093
1638.268,30.847,0.847,-35.28693529
1638.468,30.779,0.779,-32.45421245
1638.668,30.712,0.712,-29.64590965
1638.868,30.644,0.644,-26.81318681
1639.268,30.542,0.542,-22.58852259
1639.468,30.474,0.474,-19.75579976
1639.668,30.407,0.407,-16.92307692
1639.868,30.305,0.305,-12.6984127
1640.268,30.203,0.203,-8.473748474
1640.468,30.102,0.102,-4.224664225
1640.668,30.068,0.068,-2.832722833
1640.868,30.034,0.034,-1.416361416
1641.268,29.898,-0.102,4.224664225
1641.468,29.831,-0.169,7.032967033
1641.668,29.797,-0.203,8.449328449
1641.868,29.729,-0.271,11.28205128
1642.268,29.661,-0.339,14.09035409
1642.468,29.628,-0.372,15.50671551
1642.668,29.56,-0.44,18.33943834
1642.868,29.526,-0.474,19.73137973
1643.268,29.458,-0.542,22.56410256
1643.468,29.424,-0.576,23.98046398
1643.668,29.424,-0.576,23.98046398
1643.868,29.39,-0.61,25.37240537
1644.268,29.357,-0.643,26.78876679
1644.468,29.357,-0.643,26.78876679
1644.668,29.323,-0.677,28.20512821
1644.868,29.323,-0.677,28.20512821
1645.268,29.323,-0.677,28.20512821
1645.468,29.289,-0.711,29.62148962
1645.668,29.289,-0.711,29.62148962
1645.868,29.323,-0.677,28.20512821
1646.268,29.323,-0.677,28.20512821
1646.468,29.323,-0.677,28.20512821
1646.668,29.357,-0.643,26.78876679
1646.868,29.357,-0.643,26.78876679
1647.268,29.424,-0.576,23.98046398
1647.468,29.39,-0.61,25.37240537
1647.668,29.424,-0.576,23.98046398
1647.868,29.458,-0.542,22.56410256
1648.268,29.492,-0.508,21.14774115
1648.468,29.492,-0.508,21.14774115
1648.668,29.526,-0.474,19.73137973
1648.868,29.56,-0.44,18.33943834
1649.268,29.594,-0.406,16.92307692
1649.468,29.628,-0.372,15.50671551
1649.668,29.628,-0.372,15.50671551
1649.868,29.628,-0.372,15.50671551
1650.268,29.661,-0.339,14.09035409
1650.468,29.695,-0.305,12.67399267
1650.668,29.729,-0.271,11.28205128
1650.868,29.729,-0.271,11.28205128
1651.268,29.763,-0.237,9.865689866
1651.468,29.797,-0.203,8.449328449
1651.668,29.797,-0.203,8.449328449
1651.868,29.831,-0.169,7.032967033
1652.268,29.831,-0.169,7.032967033
1652.468,29.831,-0.169,7.032967033
1652.668,29.831,-0.169,7.032967033
1652.868,29.865,-0.135,5.641025641
1653.268,29.865,-0.135,5.641025641
1653.468,29.865,-0.135,5.641025641
1653.668,29.865,-0.135,5.641025641
1653.868,29.865,-0.135,5.641025641
1654.268,29.898,-0.102,4.224664225
1654.468,29.865,-0.135,5.641025641
1654.668,29.898,-0.102,4.224664225
1654.868,29.898,-0.102,4.224664225
1655.268,29.865,-0.135,5.641025641
1655.468,29.898,-0.102,4.224664225
1655.668,29.898,-0.102,4.224664225
1655.868,29.865,-0.135,5.641025641
1656.268,29.865,-0.135,5.641025641
1656.468,29.865,-0.135,5.641025641
1656.668,29.865,-0.135,5.641025641
1656.868,29.865,-0.135,5.641025641
1657.268,29.831,-0.169,7.032967033
1657.468,29.831,-0.169,7.032967033
1657.668,29.831,-0.169,7.032967033
1657.868,29.797,-0.203,8.449328449
1658.268,29.797,-0.203,8.449328449
1658.468,29.797,-0.203,8.449328449
1658.668,29.797,-0.203,8.449328449
1658.868,29.797,-0.203,8.449328449
1659.268,29.763,-0.237,9.865689866
1659.468,29.763,-0.237,9.865689866
1659.668,29.763,-0.237,9.865689866
1659.868,29.763,-0.237,9.865689866
1660.068,29.763,-0.237,9.865689866
1660.468,29.763,-0.237,9.865689866
1660.668,29.729,-0.271,11.28205128
1660.868,29.729,-0.271,11.28205128
1661.068,29.729,-0.271,11.28205128
1661.468,29.729,-0.271,11.28205128
1661.668,29.695,-0.305,12.67399267
1661.868,29.695,-0.305,12.67399267
1662.068,29.729,-0.271,11.28205128
1662.468,29.729,-0.271,11.28205128
1662.668,29.695,-0.305,12.67399267
1662.868,29.695,-0.305,12.67399267
1663.068,29.695,-0.305,12.67399267
1663.468,29.695,-0.305,12.67399267
1663.668,29.695,-0.305,12.67399267
1663.868,29.695,-0.305,12.67399267
1664.068,29.695,-0.305,12.67399267
1664.468,29.729,-0.271,11.28205128
1664.668,29.695,-0.305,12.67399267
1664.868,29.695,-0.305,12.67399267
1665.068,29.729,-0.271,11.28205128
1665.468,29.695,-0.305,12.67399267
1665.668,29.729,-0.271,11.28205128
1665.868,29.695,-0.305,12.67399267
1666.068,29.695,-0.305,12.67399267
1666.468,29.729,-0.271,11.28205128
1666.668,29.729,-0.271,11.28205128
1666.868,29.729,-0.271,11.28205128
1667.268,29.729,-0.271,11.28205128
1667.468,29.729,-0.271,11.28205128
1667.668,29.729,-0.271,11.28205128
1667.868,29.729,-0.271,11.28205128
1668.268,29.729,-0.271,11.28205128
1668.468,29.763,-0.237,9.865689866
1668.668,29.729,-0.271,11.28205128
1668.868,29.763,-0.237,9.865689866
1669.268,29.763,-0.237,9.865689866
1669.468,29.763,-0.237,9.865689866
1669.668,29.763,-0.237,9.865689866
1669.868,29.763,-0.237,9.865689866
1670.268,29.763,-0.237,9.865689866
1670.468,29.763,-0.237,9.865689866
1670.668,29.763,-0.237,9.865689866
1670.868,29.729,-0.271,11.28205128
1671.268,29.729,-0.271,11.28205128
1671.468,29.763,-0.237,9.865689866
1671.668,29.763,-0.237,9.865689866
1671.868,29.763,-0.237,9.865689866
1672.268,29.763,-0.237,9.865689866
1672.468,29.729,-0.271,11.28205128
1672.668,29.763,-0.237,9.865689866
1672.868,29.763,-0.237,9.865689866
1673.268,29.763,-0.237,9.865689866
1673.468,29.763,-0.237,9.865689866
1673.668,29.763,-0.237,9.865689866
1673.868,29.763,-0.237,9.865689866
1674.268,29.763,-0.237,9.865689866
1674.468,29.763,-0.237,9.865689866
1674.668,29.763,-0.237,9.865689866
1674.868,29.763,-0.237,9.865689866
1675.268,29.763,-0.237,9.865689866
1675.468,29.729,-0.271,11.28205128
1675.668,29.763,-0.237,9.865689866
1675.868,29.763,-0.237,9.865689866
1676.268,29.763,-0.237,9.865689866
1676.468,29.763,-0.237,9.865689866
1676.668,29.763,-0.237,9.865689866
1676.868,29.763,-0.237,9.865689866
1677.268,29.763,-0.237,9.865689866
1677.468,29.763,-0.237,9.865689866
1677.668,29.763,-0.237,9.865689866
1677.868,29.763,-0.237,9.865689866
1678.268,29.763,-0.237,9.865689866
1678.468,29.763,-0.237,9.865689866
1678.668,29.763,-0.237,9.865689866
1678.868,29.763,-0.237,9.865689866
1679.268,29.763,-0.237,9.865689866
1679.468,29.763,-0.237,9.865689866
1679.668,29.729,-0.271,11.28205128
1679.868,29.763,-0.237,9.865689866
1680.268,29.763,-0.237,9.865689866
1680.468,29.763,-0.237,9.865689866
1680.668,29.763,-0.237,9.865689866
1680.868,29.763,-0.237,9.865689866
1681.268,29.763,-0.237,9.865689866
1681.468,29.763,-0.237,9.865689866
1681.668,29.763,-0.237,9.865689866
1681.868,29.729,-0.271,11.28205128
1682.268,29.763,-0.237,9.865689866
1682.468,29.763,-0.237,9.865689866
1682.668,29.763,-0.237,9.865689866
1682.868,29.763,-0.237,9.865689866
1683.268,29.763,-0.237,9.865689866
1683.468,29.763,-0.237,9.865689866
1683.668,29.763,-0.237,9.865689866
1683.868,29.763,-0.237,9.865689866
1684.268,29.763,-0.237,9.865689866
1684.468,29.763,-0.237,9.865689866
1684.668,29.763,-0.237,9.865689866
1684.868,29.729,-0.271,11.28205128
1685.268,29.763,-0.237,9.865689866
1685.468,29.763,-0.237,9.865689866
1685.668,29.763,-0.237,9.865689866
1685.868,29.729,-0.271,11.28205128
1686.268,29.763,-0.237,9.865689866
1686.468,29.729,-0.271,11.28205128
1686.668,29.729,-0.271,11.28205128
1686.868,29.729,-0.271,11.28205128
1687.268,29.763,-0.237,9.865689866
1687.468,29.763,-0.237,9.865689866
1687.668,29.729,-0.271,11.28205128
1688.068,29.729,-0.271,11.28205128
1688.268,29.763,-0.237,9.865689866
1688.468,29.763,-0.237,9.865689866
1688.668,29.729,-0.271,11.28205128
1689.068,29.763,-0.237,9.865689866
1689.268,29.729,-0.271,11.28205128
1689.468,29.763,-0.237,9.865689866
1689.668,29.763,-0.237,9.865689866
1690.068,29.763,-0.237,9.865689866
1690.268,29.763,-0.237,9.865689866
1690.468,29.763,-0.237,9.865689866
1690.668,29.763,-0.237,9.865689866
1691.068,29.763,-0.237,9.865689866
1691.268,29.797,-0.203,8.449328449
1691.468,29.763,-0.237,9.865689866
1691.668,29.763,-0.237,9.865689866
1692.068,29.763,-0.237,9.865689866
1692.268,29.763,-0.237,9.865689866
1692.468,29.763,-0.237,9.865689866
1692.668,29.763,-0.237,9.865689866
1693.068,29.763,-0.237,9.865689866
1693.268,29.763,-0.237,9.865689866
1693.468,29.763,-0.237,9.865689866
1693.668,29.763,-0.237,9.865689866
1694.068,29.763,-0.237,9.865689866
1694.268,29.763,-0.237,9.865689866
1694.468,29.763,-0.237,9.865689866
1694.668,29.763,-0.237,9.865689866
1695.068,29.763,-0.237,9.865689866
1695.268,29.763,-0.237,9.865689866
1695.468,29.763,-0.237,9.865689866
1695.668,29.763,-0.237,9.865689866
1696.068,29.763,-0.237,9.865689866
1696.268,29.763,-0.237,9.865689866
1696.468,29.763,-0.237,9.865689866
1696.668,29.763,-0.237,9.865689866
1697.068,29.763,-0.237,9.865689866
1697.268,29.763,-0.237,9.865689866
1697.468,29.763,-0.237,9.865689866
1697.668,29.763,-0.237,9.865689866
1698.068,29.763,-0.237,9.865689866
1698.268,29.763,-0.237,9.865689866
1698.468,29.763,-0.237,9.865689866
1698.668,29.763,-0.237,9.865689866
1699.068,29.763,-0.237,9.865689866
1699.268,29.763,-0.237,9.865689866
1699.468,29.763,-0.237,9.865689866
1699.668,29.763,-0.237,9.865689866
1700.068,29.763,-0.237,9.865689866
1700.268,29.763,-0.237,9.865689866
1700.468,29.763,-0.237,9.865689866
1700.668,29.763,-0.237,9.865689866
1701.068,29.763,-0.237,9.865689866
1701.268,29.763,-0.237,9.865689866
1701.468,29.763,-0.237,9.865689866
1701.668,29.763,-0.237,9.865689866
1702.068,29.763,-0.237,9.865689866
1702.268,29.763,-0.237,9.865689866
1702.468,29.763,-0.237,9.865689866
1702.668,29.763,-0.237,9.865689866
1703.068,29.763,-0.237,9.865689866
1703.268,29.763,-0.237,9.865689866
1703.468,29.763,-0.237,9.865689866
1703.668,29.763,-0.237,9.865689866
1704.068,29.797,-0.203,8.449328449
1704.268,29.763,-0.237,9.865689866
1704.468,29.763,-0.237,9.865689866
1704.668,29.763,-0.237,9.865689866
1705.068,29.763,-0.237,9.865689866
1705.268,29.763,-0.237,9.865689866
1705.468,29.763,-0.237,9.865689866
1705.668,29.797,-0.203,8.449328449
1706.068,29.763,-0.237,9.865689866
1706.268,29.763,-0.237,9.865689866
1706.468,29.763,-0.237,9.865689866
1706.668,29.763,-0.237,9.865689866
1707.068,29.763,-0.237,9.865689866
1707.268,29.763,-0.237,9.865689866
1707.468,29.763,-0.237,9.865689866
1707.668,29.763,-0.237,9.865689866
1708.068,29.763,-0.237,9.865689866
1708.268,29.763,-0.237,9.865689866
1708.468,29.797,-0.203,8.449328449
1708.868,29.763,-0.237,9.865689866
1709.068,29.763,-0.237,9.865689866
1709.268,29.763,-0.237,9.865689866
1709.468,29.797,-0.203,8.449328449
1709.868,29.763,-0.237,9.865689866
1710.068,29.763,-0.237,9.865689866
1710.268,29.763,-0.237,9.865689866
1710.468,29.763,-0.237,9.865689866
1710.868,29.763,-0.237,9.865689866
